GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19,tt_20,fp_20,tt_21,fp_21,tt_22,fp_22,tt_23,fp_23,tt_24,fp_24,tt_25,fp_25,tt_26,fp_26,tt_27,fp_27,tt_28,fp_28,tt_29,fp_29
36047035400,Brooklyn,BK1302,-73.97259935049021,40.58014187900832,POINT (-73.97259950036742 40.580141800993715),POINT (-73.97259935049021 40.58014187900832),17.006,80343,31.11,85540,38.744,FPC-457,56.293,83913,45.986,FPC-488,53.316,85351,64.098,84611,62.986,85328,69.703,85227,51.89,85517,53.312,85434,62.992,FPC-630,57.827,87247,62.734,83916,56.173,85521,58.831,85523,66.293,81199,81.352,85251,83.156,FPC-601,91.006,80936,100.601,FPC-690,74.455,FPC-624,82.669,82750,107.832,85071,115.941,85314,96.848,87064,109.608,85221,97.623,85108,84.964,85357,112.508,85307
36047036600,Brooklyn,BK1303,-73.96377540984102,40.582867470420716,POINT (-73.9637754322561 40.582867472633424),POINT (-73.96377540984102 40.58286747042072),17.952,80343,33.548,85540,41.94,FPC-457,58.731,83913,47.069,FPC-488,58.528,85351,67.968,84611,65.424,85328,73.573,85227,66.862,FPC-630,52.973,85517,61.995,85434,64.927,87247,57.256,85521,59.914,85523,68.875,81199,63.948,83916,85.222,85251,88.294,FPC-601,96.144,80936,104.471,FPC-690,75.538,FPC-624,83.752,82750,112.97,85071,119.811,85314,114.059,85221,97.931,87064,99.496,85108,89.998,85357,113.591,85307
36081003700,Queens,QN0105,-73.94360919784269,40.762150429354314,POINT (-73.94360966734727 40.76215023434493),POINT (-73.94360919784269 40.76215042935431),30.994,81199,42.452,FPC-624,30.36,85521,33.292,85523,35.907,87247,50.392,85434,50.842,82750,49.019,85351,43.242,80936,46.859,FPC-488,35.392,FPC-601,48.041,85517,74.476,83913,67.162,84611,65.021,87064,66.549,85227,59.178,85357,66.41,85108,71.572,FPC-630,79.211,85328,50.193,85251,60.802,FPC-457,79.767,85540,77.738,85307,85.418,80343,54.631,FPC-690,62.711,85071,67.889,85221,71.425,85314,80.81,83916
36081003900,Queens,QN0105,-73.94093041167883,40.762802338296034,POINT (-73.94093050450306 40.76280227569981),POINT (-73.94093041167883 40.76280233829603),33.016,81199,44.474,FPC-624,32.382,85521,35.314,85523,37.929,87247,52.864,82750,52.414,85434,48.994,85351,45.264,80936,46.834,FPC-488,37.414,FPC-601,50.063,85517,67.137,84611,67.043,87064,74.451,83913,66.524,85227,61.2,85357,68.432,85108,73.594,FPC-630,81.233,85328,52.215,85251,62.824,FPC-457,81.789,85540,79.76,85307,87.44,80343,56.653,FPC-690,64.733,85071,69.911,85221,73.447,85314,82.832,83916
36081034700,Queens,QN0302,-73.87867585957504,40.766886761615964,POINT (-73.87867579917388 40.766886695851326),POINT (-73.87867585957504 40.76688676161596),21.612,80936,25.649,FPC-601,55.073,82750,66.716,87064,40.725,FPC-624,52.846,85251,69.993,85227,72.914,84611,72.606,FPC-630,70.72,85108,41.928,81199,58.99,85351,83.865,85328,84.324,83913,64.035,85357,46.805,85521,48.565,85523,56.83,FPC-488,66.837,85434,52.352,87247,80.836,85307,57.284,FPC-690,63.721,85071,66.071,85221,62.779,85517,95.193,85540,74.078,85314,75.54,FPC-457,100.453,80343,95.548,83916
36005015700,Bronx,BX0303,-73.88551848700266,40.8330165006217,POINT (-73.88551849172848 40.833016507794234),POINT (-73.88551848700266 40.8330165006217),12.416,87064,30.493,85108,26.957,82750,44.516,85357,33.125,FPC-624,42.529,85307,68.965,80936,60.867,FPC-601,45.467,81199,45.844,85523,50.759,85521,55.413,87247,82.747,85251,72.481,85351,68.296,85434,85.871,85227,79.821,84611,85.02,FPC-630,71.914,FPC-488,91.242,85328,86.136,83913,57.527,85517,87.002,FPC-690,79.682,85071,78.867,85221,93.706,85314,90.278,85540,70.288,FPC-457,101.382,80343,90.296,83916
36005016100,Bronx,BX0303,-73.88501638740732,40.8368453219793,POINT (-73.88501638410926 40.83684530686151),POINT (-73.88501638740732 40.8368453219793),5.058,87064,24.655,85108,21.017,82750,38.678,85357,29.834,FPC-624,35.693,85307,61.607,80936,53.509,FPC-601,39.671,81199,39.904,85523,44.819,85521,49.473,87247,76.951,85251,66.685,85351,62.5,85434,80.075,85227,74.025,84611,79.224,FPC-630,66.118,FPC-488,85.446,85328,80.34,83913,51.731,85517,81.206,FPC-690,71.509,85221,72.324,85071,86.348,85314,84.482,85540,64.492,FPC-457,95.586,80343,84.5,83916
36061031703,Manhattan,MN0101,-74.01509446606019,40.71540602800602,POINT (-74.0150944817087 40.71540597752598),POINT (-74.01509446606019 40.71540602800602),12.313,85517,32.341,85434,27.296,87247,23.999,85521,21.084,85523,30.331,FPC-488,32.514,81199,22.95,FPC-457,37.491,85351,45.948,83913,40.195,FPC-624,53.099,85540,41.897,84611,46.811,80343,47.502,85227,36.955,83916,45.697,82750,48.43,85328,40.791,FPC-630,58.167,80936,50.317,FPC-601,48.584,85357,59.376,87064,62.973,85108,59.151,85251,68.556,FPC-690,78.248,85307,74.993,85071,71.012,85221,85.35,85314
36061031704,Manhattan,MN0101,-74.01704591162924,40.708378873397656,POINT (-74.01704593890722 40.70837881267235),POINT (-74.01704591162924 40.70837887339766),4.318,85517,30.874,85434,26.746,87247,25.734,85521,22.819,85523,29.821,FPC-488,19.81,FPC-457,29.985,81199,37.915,85351,41.24,83913,46.798,85540,36.648,FPC-624,49.336,80343,43.342,84611,47.745,85227,39.231,83916,48.807,85328,42.236,FPC-630,45.166,82750,59.805,80936,51.955,FPC-601,50.029,85357,60.596,85251,59.345,87064,60.606,85108,70.194,FPC-690,74.701,85307,75.224,85071,70.437,85221,85.276,85314
36085029106,Staten Island,SI0204,-74.16516604305282,40.597358268923664,POINT (-74.1651660318986 40.59735819961821),POINT (-74.16516604305282 40.59735826892366),27.01,83916,41.45,FPC-457,52.55,85517,67.359,80343,74.13,85434,64.014,FPC-488,71.478,87247,73.93,85540,68.907,85521,67.155,85523,71.174,85351,72.516,81199,76.973,83913,81.154,84611,86.759,85227,83.57,85328,80.048,FPC-630,79.179,FPC-624,87.697,82750,101.967,80936,94.117,FPC-601,98.408,85251,94.08,85357,101.876,87064,103.137,85108,112.356,FPC-690,117.386,85071,117.232,85307,112.599,85221,127.438,85314
36047001300,Brooklyn,BK0202,-73.98836402383583,40.6976161550063,POINT (-73.9883640050828 40.69761613177174),POINT (-73.98836402383583 40.6976161550063),23.99,85434,20.164,85517,20.48,FPC-488,27.64,85351,28.505,87247,26.958,85521,28.277,85523,31.456,FPC-457,36.066,81199,36.097,83913,42.11,85540,32.046,84611,37.651,85227,47.553,80343,38.579,85328,42.729,FPC-624,30.94,FPC-630,63.329,80936,55.479,FPC-601,50.927,82750,51.238,83916,49.3,85251,65.106,87064,51.568,85357,65.957,85108,68.549,FPC-690,80.155,85071,80.782,85307,76.212,85221,83.889,85314
36085013203,Staten Island,SI0302,-74.1427264567375,40.54970425316747,POINT (-74.14272668549076 40.54970419997172),POINT (-74.14272645673751 40.54970425316747),49.168,83916,54.679,FPC-457,75.096,80343,65.779,85517,81.667,85540,77.243,FPC-488,87.359,85434,84.403,85351,84.707,87247,82.136,85521,90.202,83913,80.384,85523,85.745,81199,94.383,84611,99.988,85227,96.799,85328,93.277,FPC-630,92.408,FPC-624,115.196,80936,107.346,FPC-601,111.637,85251,100.926,82750,107.309,85357,115.105,87064,125.585,FPC-690,116.366,85108,130.615,85071,140.667,85314,125.828,85221,130.461,85307
36085013204,Staten Island,SI0301,-74.13023831085468,40.559423271040046,POINT (-74.1302384751498 40.559423204891225),POINT (-74.13023831085468 40.55942327104005),49.539,83916,50.018,FPC-457,70.435,80343,61.118,85517,77.006,85540,72.582,FPC-488,82.698,85434,79.742,85351,80.046,87247,77.475,85521,85.541,83913,75.723,85523,81.084,81199,89.722,84611,95.327,85227,92.138,85328,88.616,FPC-630,87.747,FPC-624,110.535,80936,102.685,FPC-601,106.976,85251,96.265,82750,102.648,85357,110.444,87064,120.924,FPC-690,111.705,85108,125.954,85071,136.006,85314,121.167,85221,125.8,85307
36085013201,Staten Island,SI0301,-74.12257141032721,40.56477755720121,POINT (-74.12257132329451 40.56477754260845),POINT (-74.12257141032721 40.56477755720121),40.833,83916,49.458,FPC-457,69.875,80343,60.558,85517,76.446,85540,72.022,FPC-488,82.138,85434,79.182,85351,79.486,87247,76.915,85521,84.981,83913,75.163,85523,80.524,81199,89.162,84611,94.767,85227,91.578,85328,88.056,FPC-630,87.187,FPC-624,109.975,80936,102.125,FPC-601,106.416,85251,95.705,82750,102.088,85357,109.884,87064,120.364,FPC-690,111.145,85108,125.394,85071,135.446,85314,120.607,85221,125.24,85307
36085013800,Staten Island,SI0301,-74.13188137261885,40.57049005783461,POINT (-74.13188151507877 40.57049010469874),POINT (-74.13188137261885 40.57049005783461),35.861,83916,53.845,FPC-457,71.554,80343,64.663,85517,78.125,85540,76.409,FPC-488,86.525,85434,83.456,87247,83.569,85351,81.07,85521,79.318,85523,89.368,83913,84.629,81199,93.549,84611,99.154,85227,95.965,85328,92.443,FPC-630,91.292,FPC-624,114.13,80936,106.28,FPC-601,99.81,82750,110.803,85251,106.243,85357,113.989,87064,115.25,85108,124.519,FPC-690,129.549,85071,139.601,85314,124.762,85221,129.345,85307
36061011700,Manhattan,MN0401,-73.99964372690354,40.75979605078409,POINT (-73.99964368459199 40.75979605206214),POINT (-73.99964372690354 40.75979605078409),13.703,85523,16.745,85521,24.048,87247,22.245,81199,36.852,85434,31.993,85517,34.762,FPC-624,41.837,FPC-488,43.997,85351,41.917,82750,45.455,FPC-457,57.875,83913,39.799,85357,47.898,80936,53.744,84611,40.048,FPC-601,59.429,85227,54.188,85108,55.596,87064,66.18,85540,52.718,FPC-630,60.357,85328,71.878,80343,53.849,85251,55.402,83916,72.815,85307,58.287,FPC-690,64.724,85071,69.902,85221,75.081,85314
36061012901,Manhattan,MN0402,-73.998070867067,40.762413367152206,POINT (-73.99807081494976 40.7624133677266),POINT (-73.998070867067 40.76241336715221),14.319,85523,19.019,85521,24.647,87247,22.458,81199,37.065,85434,32.592,85517,36.576,FPC-624,42.471,FPC-488,46.305,85351,42.516,82750,45.668,FPC-457,58.088,83913,40.012,85357,48.111,80936,53.645,84611,40.261,FPC-601,54.401,85108,59.642,85227,56.195,87064,66.393,85540,52.931,FPC-630,60.57,85328,72.091,80343,54.062,85251,59.933,83916,74.629,85307,58.5,FPC-690,64.937,85071,70.115,85221,75.294,85314
36047017100,Brooklyn,BK0701,-73.9768525404236,40.65696760760042,POINT (-73.97685253757275 40.656967602016714),POINT (-73.97685254042359 40.65696760760042),25.299,FPC-488,28.291,FPC-457,32.459,85351,37.136,85540,49.057,83913,35.432,85434,36.672,85517,35.515,80343,45.006,84611,39.947,87247,38.4,85521,50.611,85227,44.332,85523,51.539,85328,48.413,81199,43.9,FPC-630,70.149,80936,62.299,FPC-601,58.949,FPC-624,62.26,85251,50.832,83916,67.362,82750,80.538,FPC-690,81.541,87064,67.084,85357,79.743,85108,86.975,85071,91.728,85221,96.849,85314,97.002,85307
36047050202,Brooklyn,BK0701,-73.97527849983491,40.65352417467375,POINT (-73.97527850022993 40.65352416979534),POINT (-73.97527849983491 40.65352417467375),27.464,FPC-488,30.456,FPC-457,34.815,85540,34.624,85351,46.873,83913,32.616,80343,37.597,85434,38.837,85517,47.171,84611,42.112,87247,52.776,85227,40.565,85521,52.739,85328,45.036,85523,50.578,81199,46.065,FPC-630,72.314,80936,64.464,FPC-601,64.425,85251,61.114,FPC-624,52.997,83916,69.527,82750,82.703,FPC-690,83.706,87064,69.249,85357,81.908,85108,89.14,85071,93.893,85221,99.014,85314,99.167,85307
36047050001,Brooklyn,BK0701,-73.97781344214302,40.64901130814283,POINT (-73.97781344869844 40.64901130690043),POINT (-73.97781344214302 40.64901130814283),28.213,FPC-457,27.633,FPC-488,34.921,85540,32.774,80343,34.793,85351,44.593,83913,37.806,85434,39.046,85517,47.34,84611,42.321,87247,52.945,85227,40.098,85521,50.459,85328,42.756,85523,50.787,81199,46.234,FPC-630,72.483,80936,64.633,FPC-601,53.206,83916,64.594,85251,60.317,FPC-624,68.73,82750,82.872,FPC-690,82.909,87064,69.458,85357,82.117,85108,89.309,85071,94.102,85221,99.183,85314,97.907,85307
36047150200,Brooklyn,BK0701,-73.98126958003999,40.654633094569434,POINT (-73.98126936949792 40.65463301621958),POINT (-73.98126958003999 40.65463309456943),30.12,FPC-457,30.546,FPC-488,37.566,85540,37.706,85351,32.325,80343,37.887,85517,40.679,85434,45.453,83913,45.194,87247,50.253,84611,42.497,85521,55.858,85227,45.155,85523,49.78,85328,53.66,81199,49.147,FPC-630,75.396,80936,67.546,FPC-601,53.634,83916,62.206,FPC-624,67.507,85251,70.42,82750,85.785,FPC-690,84.599,87064,72.331,85357,84.754,85108,92.222,85071,96.975,85221,102.096,85314,100.259,85307
36081056400,Queens,QN1303,-73.73339243802558,40.72154990649258,POINT (-73.73339246776203 40.72154990430755),POINT (-73.73339243802558 40.72154990649258),9.333,85221,14.635,85071,22.933,85314,29.684,FPC-690,48.289,85251,50.11,FPC-601,60.93,80936,64.7,FPC-630,75.959,85328,59.981,85227,63.315,84611,71.706,87064,88.868,85307,77.658,83913,83.967,82750,87.971,85108,79.452,85351,75.577,FPC-624,99.894,85540,77.292,FPC-488,61.58,81199,92.303,85357,83.517,85434,63.485,85521,66.417,85523,69.032,87247,118.543,80343,81.166,85517,93.927,FPC-457,113.935,83916
36061023900,Manhattan,MN1201,-73.94106310483,40.83233735761503,POINT (-73.94106310983568 40.83233735139942),POINT (-73.94106310482999 40.83233735761503),25.214,82750,24.792,FPC-624,19.018,85357,32.968,85108,39.317,87064,35.255,81199,29.851,85523,31.761,85521,37.744,87247,60.908,80936,53.058,FPC-601,58.527,85307,50.366,85434,59.127,85351,45.178,85517,55.098,FPC-488,66.664,84611,72.269,85227,70.715,83913,65.558,FPC-630,66.859,85251,73.197,85328,60.553,FPC-457,79.694,85540,71.297,FPC-690,77.734,85071,82.912,85221,85.392,80343,88.091,85314,77.844,83916
36061024500,Manhattan,MN1201,-73.94209531325217,40.83662494847106,POINT (-73.94209530978917 40.83662492286001),POINT (-73.94209531325217 40.83662494847106),28.92,82750,17.757,85357,26.552,FPC-624,31.707,85108,43.023,87064,37.015,81199,29.77,85523,33.521,85521,37.663,87247,62.668,80936,54.818,FPC-601,57.266,85307,51.143,85434,60.887,85351,45.097,85517,55.875,FPC-488,67.441,84611,73.046,85227,71.492,83913,66.335,FPC-630,68.619,85251,73.974,85328,60.55,FPC-457,80.471,85540,73.057,FPC-690,79.494,85071,84.672,85221,86.169,80343,89.851,85314,78.621,83916
36047054300,Brooklyn,BK0261,-73.97166074972424,40.70126344752154,POINT (-73.9716607194652 40.70126346721232),POINT (-73.97166074972424 40.70126344752154),19.22,FPC-488,27.728,85434,24.207,85351,31.717,85517,32.243,87247,30.696,85521,36.628,85523,40.709,81199,44.146,83913,39.336,FPC-457,41.263,84611,50.826,85540,41.9,85227,47.796,85328,40.157,FPC-630,51.245,FPC-624,54.003,80343,65.263,80936,57.413,FPC-601,59.658,82750,58.517,85251,73.837,87064,60.197,85357,72.039,85108,60.118,83916,72.798,FPC-690,82.089,85071,89.298,85307,85.767,85221,88.138,85314
36047054500,Brooklyn,BK0103,-73.96528927245697,40.70523694253829,POINT (-73.96528926114095 40.70523693453503),POINT (-73.96528927245697 40.70523694253829),19.915,FPC-488,24.975,85434,21.637,85351,32.466,87247,30.919,85521,33.034,85517,39.017,81199,36.851,85523,40.564,83913,33.25,84611,40.653,FPC-457,32.637,85227,52.294,85540,48.135,85328,41.474,FPC-630,47.28,FPC-624,58.534,80936,50.684,FPC-601,55.32,80343,55.693,82750,52.848,85251,69.872,87064,60.42,85357,71.238,85108,61.435,83916,63.535,FPC-690,75.36,85071,85.333,85307,80.538,85221,78.875,85314
36081030904,Queens,QN0301,-73.89105484957021,40.763583256480814,POINT (-73.8910548471569 40.76358325177822),POINT (-73.89105484957021 40.76358325648081),26.251,80936,31.855,FPC-601,36.052,FPC-624,50.4,82750,62.043,87064,41.463,81199,72.862,84611,69.528,85227,55.547,85351,72.141,FPC-630,52.381,85251,66.047,85108,83.4,85328,45.486,85521,81.004,83913,44.644,85523,50.339,87247,66.372,85434,53.387,FPC-488,59.362,85357,77.887,85307,58.106,85517,56.819,FPC-690,91.75,85540,63.256,85071,68.434,85221,70.867,FPC-457,73.613,85314,97.01,80343,90.875,83916
36081030905,Queens,QN0301,-73.89606226377289,40.760017885785416,POINT (-73.89606228529239 40.7600178779892),POINT (-73.89606226377289 40.76001788578542),26.697,80936,32.789,FPC-601,45.379,FPC-624,59.727,82750,38.635,81199,71.37,87064,69.348,84611,66.7,85227,56.507,85351,69.313,FPC-630,43.512,85521,49.553,85251,46.444,85523,80.758,83913,80.556,85328,63.544,85434,54.347,FPC-488,75.374,85108,49.059,87247,68.689,85357,60.543,85517,87.214,85307,53.991,FPC-690,92.71,85540,60.428,85071,65.606,85221,73.304,FPC-457,70.785,85314,97.97,80343,93.14,83916
36047069602,Brooklyn,BK1802,-73.90959443633798,40.62237401410468,POINT (-73.90959451951342 40.622374022680745),POINT (-73.90959443633798 40.62237401410468),17.746,85540,38.355,83913,43.172,85328,48.178,84611,54.364,85227,40.73,80343,49.735,FPC-630,56.094,85351,52.274,FPC-488,61.129,FPC-457,73.886,85251,68.355,85434,85.922,FPC-601,56.349,85517,100.044,80936,72.87,87247,85.262,FPC-690,72.251,81199,65.841,85521,68.499,85523,99.72,85071,78.914,FPC-624,100.602,85314,86.103,82750,104.349,85221,100.282,87064,80.46,83916,105.33,85108,95.153,85357,116.967,85307
36047070601,Brooklyn,BK1802,-73.90297559208602,40.616664779938795,POINT (-73.90297557754175 40.61666477370596),POINT (-73.90297559208602 40.61666477993879),22.82,85540,43.429,83913,48.246,85328,53.252,84611,59.438,85227,43.262,80343,54.809,FPC-630,61.168,85351,57.348,FPC-488,78.96,85251,66.203,FPC-457,73.429,85434,90.996,FPC-601,105.118,80936,61.423,85517,90.336,FPC-690,77.944,87247,77.325,81199,70.915,85521,73.573,85523,104.794,85071,105.676,85314,83.988,FPC-624,109.423,85221,91.177,82750,105.356,87064,85.534,83916,110.404,85108,100.227,85357,122.041,85307
36081069000,Queens,QN1306,-73.75538185975951,40.66033511382079,POINT (-73.75538177144463 40.66033512967414),POINT (-73.75538185975951 40.66033511382079),27.412,FPC-690,37.53,85314,35.352,85071,47.523,85221,57.761,85251,63.592,FPC-630,62.089,85328,66.55,85227,69.884,84611,72.65,FPC-601,80.5,80936,84.227,83913,95.72,85540,86.287,85351,89.204,FPC-488,103.477,87064,120.014,80343,100.563,82750,92.173,FPC-624,120.639,85307,98.679,85434,75.462,81199,116.117,85108,80.081,85521,85.628,87247,83.013,85523,109.23,FPC-457,97.762,85517,108.096,85357,129.967,83916
36081069400,Queens,QN1306,-73.75012335446074,40.65587669896221,POINT (-73.7501232057417 40.6558767409652),POINT (-73.75012335446074 40.65587669896221),48.051,85314,36.694,FPC-690,45.873,85071,58.044,85221,61.924,85251,67.288,FPC-630,65.785,85328,70.713,85227,74.047,84611,76.346,FPC-601,84.196,80936,88.206,83913,99.416,85540,90.45,85351,92.9,FPC-488,113.694,87064,123.71,80343,104.259,82750,95.869,FPC-624,130.521,85307,102.842,85434,79.625,81199,119.827,85108,83.777,85521,89.324,87247,86.709,85523,112.926,FPC-457,101.458,85517,112.259,85357,133.708,83916
36085017016,Staten Island,SI0303,-74.17759589136719,40.55869705803685,POINT (-74.17759591933655 40.55869691923332),POINT (-74.17759589136719 40.55869705803685),40.023,83916,54.463,FPC-457,80.372,80343,65.563,85517,86.943,85540,87.143,85434,77.027,FPC-488,84.491,87247,81.92,85521,84.187,85351,80.168,85523,89.986,83913,85.529,81199,94.167,84611,99.772,85227,96.583,85328,93.061,FPC-630,92.192,FPC-624,114.98,80936,107.13,FPC-601,100.71,82750,111.421,85251,107.093,85357,114.889,87064,116.15,85108,125.369,FPC-690,130.399,85071,140.451,85314,125.612,85221,130.245,85307
36085022802,Staten Island,SI0291,-74.17853380811458,40.58284714642335,POINT (-74.17853412562991 40.582846079229924),POINT (-74.17853380811458 40.58284714642335),59.8,83916,74.106,FPC-457,85.206,85517,100.015,80343,106.786,85434,96.67,FPC-488,106.586,85540,104.134,87247,101.563,85521,99.811,85523,103.83,85351,105.172,81199,109.629,83913,113.81,84611,119.415,85227,116.226,85328,112.704,FPC-630,111.835,FPC-624,120.353,82750,134.623,80936,126.773,FPC-601,131.064,85251,126.736,85357,134.532,87064,135.793,85108,145.012,FPC-690,150.042,85071,149.888,85307,145.255,85221,160.094,85314
