GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14
36061029700,Manhattan,MN1292,-73.92434257948675,40.87237794078539,POINT (-73.92434265423371 40.87237796506847),POINT (-73.92434257948675 40.87237794078539),46.396,87064,41.268,FPC-624,49.403,85503,38.729,80752,51.007,81199,44.704,85523,46.052,85521,52.597,87247,63.192,85434,67.924,FPC-488,59.702,85517,90.173,82186,73.379,FPC-457,98.218,80343,90.67,83916
36061030300,Manhattan,MN1203,-73.9186543981625,40.86921963899419,POINT (-73.91865439481789 40.869219636205756),POINT (-73.9186543981625 40.86921963899419),40.295,87064,35.167,FPC-624,43.302,85503,30.979,80752,44.906,81199,38.033,85523,39.951,85521,45.926,87247,57.091,85434,61.823,FPC-488,53.36,85517,84.072,82186,67.278,FPC-457,92.117,80343,84.569,83916
36085019800,Staten Island,SI0304,-74.20500151770376,40.517669831081854,POINT (-74.2050026501862 40.51766988708821),POINT (-74.20500151770376 40.51766983108185),56.445,83916,68.299,FPC-457,88.716,80343,79.399,85517,90.863,FPC-488,100.979,85434,98.327,87247,95.756,85521,94.004,85523,106.705,82186,99.365,81199,104.766,80752,106.028,FPC-624,128.725,87064,141.155,85503
36085020803,Staten Island,SI0304,-74.2106759543686,40.53282966560955,POINT (-74.21067583905175 40.532829420895126),POINT (-74.2106759543686 40.53282966560955),64.803,83916,75.722,FPC-457,96.139,80343,86.822,85517,108.402,85434,98.286,FPC-488,105.75,87247,103.179,85521,101.427,85523,114.128,82186,106.788,81199,112.189,80752,113.451,FPC-624,136.148,87064,148.578,85503
36047035400,Brooklyn,BK1302,-73.97259935049021,40.58014187900832,POINT (-73.97259950036742 40.580141800993715),POINT (-73.97259935049021 40.58014187900832),17.006,80343,38.744,FPC-457,53.593,82186,45.986,FPC-488,51.89,85517,53.312,85434,57.827,87247,62.734,83916,56.173,85521,58.831,85523,66.293,81199,72.527,80752,74.455,FPC-624,96.848,87064,109.582,85503
36047036600,Brooklyn,BK1303,-73.96377540984102,40.582867470420716,POINT (-73.9637754322561 40.582867472633424),POINT (-73.96377540984102 40.58286747042072),17.952,80343,41.94,FPC-457,56.031,82186,47.069,FPC-488,52.973,85517,61.995,85434,64.927,87247,57.256,85521,59.914,85523,68.875,81199,63.948,83916,73.61,80752,75.538,FPC-624,97.931,87064,110.665,85503
36081003700,Queens,QN0105,-73.94360919784269,40.762150429354314,POINT (-73.94360966734727 40.76215023434493),POINT (-73.94360919784269 40.76215042935431),30.994,81199,42.452,FPC-624,42.556,80752,30.36,85521,33.292,85523,35.907,87247,50.392,85434,46.859,FPC-488,48.041,85517,65.021,87064,77.743,82186,60.802,FPC-457,76.675,85503,85.418,80343,80.81,83916
36081003900,Queens,QN0105,-73.94093041167883,40.762802338296034,POINT (-73.94093050450306 40.76280227569981),POINT (-73.94093041167883 40.76280233829603),33.016,81199,44.474,FPC-624,44.578,80752,32.382,85521,35.314,85523,37.929,87247,52.414,85434,46.834,FPC-488,50.063,85517,67.043,87064,78.906,82186,78.697,85503,62.824,FPC-457,87.44,80343,82.832,83916
36081034700,Queens,QN0302,-73.87867585957504,40.766886761615964,POINT (-73.87867579917388 40.766886695851326),POINT (-73.87867585957504 40.76688676161596),66.716,87064,40.725,FPC-624,41.928,81199,78.333,85503,57.786,80752,46.805,85521,48.565,85523,56.83,FPC-488,83.626,82186,66.837,85434,52.352,87247,62.779,85517,75.54,FPC-457,100.453,80343,95.548,83916
36005015700,Bronx,BX0303,-73.88551848700266,40.8330165006217,POINT (-73.88551849172848 40.833016507794234),POINT (-73.88551848700266 40.8330165006217),12.416,87064,36.205,85503,33.125,FPC-624,44.09,80752,45.467,81199,45.844,85523,50.759,85521,55.413,87247,68.296,85434,71.914,FPC-488,88.564,82186,57.527,85517,70.288,FPC-457,101.382,80343,90.296,83916
36005016100,Bronx,BX0303,-73.88501638740732,40.8368453219793,POINT (-73.88501638410926 40.83684530686151),POINT (-73.88501638740732 40.8368453219793),5.058,87064,31.079,85503,29.834,FPC-624,38.15,80752,39.671,81199,39.904,85523,44.819,85521,49.473,87247,62.5,85434,66.118,FPC-488,82.768,82186,51.731,85517,64.492,FPC-457,95.586,80343,84.5,83916
36061031703,Manhattan,MN0101,-74.01509446606019,40.71540602800602,POINT (-74.0150944817087 40.71540597752598),POINT (-74.01509446606019 40.71540602800602),12.313,85517,32.341,85434,27.296,87247,23.999,85521,21.084,85523,30.331,FPC-488,32.514,81199,22.95,FPC-457,31.846,80752,40.195,FPC-624,51.394,82186,46.811,80343,36.955,83916,59.376,87064,75.322,85503
36061031704,Manhattan,MN0101,-74.01704591162924,40.708378873397656,POINT (-74.01704593890722 40.70837881267235),POINT (-74.01704591162924 40.70837887339766),4.318,85517,30.874,85434,26.746,87247,25.734,85521,22.819,85523,29.821,FPC-488,19.81,FPC-457,29.985,81199,33.581,80752,45.093,82186,36.648,FPC-624,49.336,80343,39.231,83916,59.345,87064,71.775,85503
36085029106,Staten Island,SI0204,-74.16516604305282,40.597358268923664,POINT (-74.1651660318986 40.59735819961821),POINT (-74.16516604305282 40.59735826892366),27.01,83916,41.45,FPC-457,52.55,85517,67.359,80343,74.13,85434,64.014,FPC-488,71.478,87247,68.907,85521,67.155,85523,72.516,81199,79.856,82186,77.917,80752,79.179,FPC-624,101.876,87064,114.306,85503
36047001300,Brooklyn,BK0202,-73.98836402383583,40.6976161550063,POINT (-73.9883640050828 40.69761613177174),POINT (-73.98836402383583 40.6976161550063),23.99,85434,20.164,85517,20.48,FPC-488,28.505,87247,26.958,85521,28.277,85523,31.456,FPC-457,36.066,81199,39.745,82186,39.039,80752,47.553,80343,42.729,FPC-624,51.238,83916,65.106,87064,77.856,85503
36085013203,Staten Island,SI0302,-74.1427264567375,40.54970425316747,POINT (-74.14272668549076 40.54970419997172),POINT (-74.14272645673751 40.54970425316747),49.168,83916,54.679,FPC-457,75.096,80343,65.779,85517,77.243,FPC-488,87.359,85434,84.707,87247,82.136,85521,93.085,82186,80.384,85523,85.745,81199,91.146,80752,92.408,FPC-624,115.105,87064,127.535,85503
36085013204,Staten Island,SI0301,-74.13023831085468,40.559423271040046,POINT (-74.1302384751498 40.559423204891225),POINT (-74.13023831085468 40.55942327104005),49.539,83916,50.018,FPC-457,70.435,80343,61.118,85517,72.582,FPC-488,82.698,85434,80.046,87247,77.475,85521,88.424,82186,75.723,85523,81.084,81199,86.485,80752,87.747,FPC-624,110.444,87064,122.874,85503
36085013201,Staten Island,SI0301,-74.12257141032721,40.56477755720121,POINT (-74.12257132329451 40.56477754260845),POINT (-74.12257141032721 40.56477755720121),40.833,83916,49.458,FPC-457,69.875,80343,60.558,85517,72.022,FPC-488,82.138,85434,79.486,87247,76.915,85521,87.864,82186,75.163,85523,80.524,81199,85.925,80752,87.187,FPC-624,109.884,87064,122.314,85503
36085013800,Staten Island,SI0301,-74.13188137261885,40.57049005783461,POINT (-74.13188151507877 40.57049010469874),POINT (-74.13188137261885 40.57049005783461),35.861,83916,53.845,FPC-457,71.554,80343,64.663,85517,76.409,FPC-488,86.525,85434,83.456,87247,81.07,85521,79.318,85523,92.251,82186,84.629,81199,90.08,80752,91.292,FPC-624,113.989,87064,126.419,85503
36061011700,Manhattan,MN0401,-73.99964372690354,40.75979605078409,POINT (-73.99964368459199 40.75979605206214),POINT (-73.99964372690354 40.75979605078409),13.703,85523,16.745,85521,24.048,87247,22.245,81199,26.173,80752,36.852,85434,31.993,85517,34.762,FPC-624,41.837,FPC-488,45.455,FPC-457,62.487,82186,55.596,87064,71.878,80343,55.402,83916,69.889,85503
36061012901,Manhattan,MN0402,-73.998070867067,40.762413367152206,POINT (-73.99807081494976 40.7624133677266),POINT (-73.998070867067 40.76241336715221),14.319,85523,19.019,85521,24.647,87247,22.458,81199,25.815,80752,37.065,85434,32.592,85517,36.576,FPC-624,42.471,FPC-488,45.668,FPC-457,62.388,82186,56.195,87064,72.091,80343,71.703,85503,59.933,83916
36047017100,Brooklyn,BK0701,-73.9768525404236,40.65696760760042,POINT (-73.97685253757275 40.656967602016714),POINT (-73.97685254042359 40.65696760760042),25.299,FPC-488,28.291,FPC-457,35.432,85434,36.672,85517,35.515,80343,47.067,82186,39.947,87247,38.4,85521,44.332,85523,48.413,81199,55.172,80752,58.949,FPC-624,50.832,83916,81.541,87064,93.376,85503
36047050202,Brooklyn,BK0701,-73.97527849983491,40.65352417467375,POINT (-73.97527850022993 40.65352416979534),POINT (-73.97527849983491 40.65352417467375),27.464,FPC-488,30.456,FPC-457,32.616,80343,44.746,82186,37.597,85434,38.837,85517,42.112,87247,40.565,85521,45.036,85523,50.578,81199,57.337,80752,61.114,FPC-624,52.997,83916,83.706,87064,95.541,85503
36047050001,Brooklyn,BK0701,-73.97781344214302,40.64901130814283,POINT (-73.97781344869844 40.64901130690043),POINT (-73.97781344214302 40.64901130814283),28.213,FPC-457,27.633,FPC-488,32.774,80343,45.221,82186,37.806,85434,39.046,85517,42.321,87247,40.098,85521,42.756,85523,50.787,81199,56.452,80752,53.206,83916,60.317,FPC-624,82.909,87064,95.444,85503
36047150200,Brooklyn,BK0701,-73.98126958003999,40.654633094569434,POINT (-73.98126936949792 40.65463301621958),POINT (-73.98126958003999 40.65463309456943),30.12,FPC-457,30.546,FPC-488,32.325,80343,37.887,85517,40.679,85434,46.066,82186,45.194,87247,42.497,85521,45.155,85523,53.66,81199,58.851,80752,53.634,83916,62.206,FPC-624,84.599,87064,97.333,85503
36081056400,Queens,QN1303,-73.73339243802558,40.72154990649258,POINT (-73.73339246776203 40.72154990430755),POINT (-73.73339243802558 40.72154990649258),84.685,85503,71.706,87064,82.783,82186,75.577,FPC-624,77.292,FPC-488,61.58,81199,83.517,85434,75.681,80752,63.485,85521,66.417,85523,69.032,87247,118.543,80343,81.166,85517,93.927,FPC-457,113.935,83916
36061023900,Manhattan,MN1201,-73.94106310483,40.83233735761503,POINT (-73.94106310983568 40.83233735139942),POINT (-73.94106310482999 40.83233735761503),24.792,FPC-624,22.797,80752,39.317,87064,35.255,81199,29.851,85523,31.761,85521,37.744,87247,53.325,85503,50.366,85434,45.178,85517,55.098,FPC-488,77.347,82186,60.553,FPC-457,85.392,80343,77.844,83916
36061024500,Manhattan,MN1201,-73.94209531325217,40.83662494847106,POINT (-73.94209530978917 40.83662492286001),POINT (-73.94209531325217 40.83662494847106),26.552,FPC-624,22.716,80752,43.023,87064,37.015,81199,29.77,85523,33.521,85521,37.663,87247,52.064,85503,51.143,85434,45.097,85517,55.875,FPC-488,77.488,82186,60.55,FPC-457,86.169,80343,78.621,83916
36047054300,Brooklyn,BK0261,-73.97166074972424,40.70126344752154,POINT (-73.9716607194652 40.70126346721232),POINT (-73.97166074972424 40.70126344752154),19.22,FPC-488,27.728,85434,31.717,85517,32.243,87247,30.696,85521,36.628,85523,40.709,81199,39.336,FPC-457,47.323,82186,48.285,80752,51.245,FPC-624,54.003,80343,73.837,87064,60.118,83916,85.672,85503
36047054500,Brooklyn,BK0103,-73.96528927245697,40.70523694253829,POINT (-73.96528926114095 40.70523693453503),POINT (-73.96528927245697 40.70523694253829),19.915,FPC-488,24.975,85434,32.466,87247,30.919,85521,33.034,85517,39.017,81199,36.851,85523,46.212,82186,40.653,FPC-457,48.508,80752,47.28,FPC-624,55.32,80343,69.872,87064,61.435,83916,82.407,85503
36081030904,Queens,QN0301,-73.89105484957021,40.763583256480814,POINT (-73.8910548471569 40.76358325177822),POINT (-73.89105484957021 40.76358325648081),36.052,FPC-624,62.043,87064,41.463,81199,54.79,80752,45.486,85521,44.644,85523,50.339,87247,66.372,85434,53.387,FPC-488,73.66,85503,83.937,82186,58.106,85517,70.867,FPC-457,97.01,80343,90.875,83916
36081030905,Queens,QN0301,-73.89606226377289,40.760017885785416,POINT (-73.89606228529239 40.7600178779892),POINT (-73.89606226377289 40.76001788578542),45.379,FPC-624,38.635,81199,71.37,87064,54.493,80752,43.512,85521,46.444,85523,63.544,85434,54.347,FPC-488,49.059,87247,80.06,82186,82.987,85503,60.543,85517,73.304,FPC-457,97.97,80343,93.14,83916
36047069602,Brooklyn,BK1802,-73.90959443633798,40.62237401410468,POINT (-73.90959451951342 40.622374022680745),POINT (-73.90959443633798 40.62237401410468),33.854,82186,40.73,80343,52.274,FPC-488,61.129,FPC-457,68.355,85434,56.349,85517,72.87,87247,72.251,81199,65.841,85521,68.499,85523,79.409,80752,78.914,FPC-624,100.282,87064,80.46,83916,114.041,85503
36047070601,Brooklyn,BK1802,-73.90297559208602,40.616664779938795,POINT (-73.90297557754175 40.61666477370596),POINT (-73.90297559208602 40.61666477993879),38.928,82186,43.262,80343,57.348,FPC-488,66.203,FPC-457,73.429,85434,61.423,85517,77.944,87247,77.325,81199,70.915,85521,73.573,85523,84.483,80752,83.988,FPC-624,105.356,87064,85.534,83916,119.115,85503
36081069000,Queens,QN1306,-73.75538185975951,40.66033511382079,POINT (-73.75538177144463 40.66033512967414),POINT (-73.75538185975951 40.66033511382079),79.195,82186,89.204,FPC-488,116.456,85503,103.477,87064,120.014,80343,92.173,FPC-624,98.679,85434,75.462,81199,80.081,85521,85.628,87247,83.013,85523,91.32,80752,109.23,FPC-457,97.762,85517,129.967,83916
36081069400,Queens,QN1306,-73.75012335446074,40.65587669896221,POINT (-73.7501232057417 40.6558767409652),POINT (-73.75012335446074 40.65587669896221),82.891,82186,92.9,FPC-488,126.673,85503,113.694,87064,123.71,80343,95.869,FPC-624,102.842,85434,79.625,81199,83.777,85521,89.324,87247,86.709,85523,95.483,80752,112.926,FPC-457,101.458,85517,133.708,83916
36085017016,Staten Island,SI0303,-74.17759589136719,40.55869705803685,POINT (-74.17759591933655 40.55869691923332),POINT (-74.17759589136719 40.55869705803685),40.023,83916,54.463,FPC-457,80.372,80343,65.563,85517,87.143,85434,77.027,FPC-488,84.491,87247,81.92,85521,80.168,85523,92.869,82186,85.529,81199,90.93,80752,92.192,FPC-624,114.889,87064,127.319,85503
36085022802,Staten Island,SI0291,-74.17853380811458,40.58284714642335,POINT (-74.17853412562991 40.582846079229924),POINT (-74.17853380811458 40.58284714642335),59.8,83916,74.106,FPC-457,85.206,85517,100.015,80343,106.786,85434,96.67,FPC-488,104.134,87247,101.563,85521,99.811,85523,105.172,81199,112.512,82186,110.573,80752,111.835,FPC-624,134.532,87064,146.962,85503
36005005600,Bronx,BX0901,-73.87914224677404,40.832621780898926,POINT (-73.87914225684072 40.832621781171554),POINT (-73.87914224677404 40.83262178089893),5.509,87064,30.313,85503,28.339,FPC-624,44.418,80752,41.43,81199,46.012,85523,49.185,85521,52.81,87247,64.785,85434,68.403,FPC-488,85.053,82186,54.016,85517,66.777,FPC-457,97.871,80343,86.785,83916
36005006200,Bronx,BX0901,-73.87551412961015,40.833285874300095,POINT (-73.87551409585389 40.83328583032853),POINT (-73.87551412961015 40.8332858743001),1.934,87064,29.263,85503,29.578,FPC-624,43.36,80752,42.669,81199,45.114,85523,50.029,85521,54.049,87247,66.024,85434,69.642,FPC-488,86.292,82186,55.255,85517,68.016,FPC-457,99.11,80343,88.024,83916
36081127700,Queens,QN0804,-73.7833916864818,40.72440854381266,POINT (-73.78339180154 40.72440852200235),POINT (-73.78339168648181 40.72440854381266),82.268,85503,75.096,82186,69.289,87064,66.138,FPC-624,65.003,FPC-488,49.291,81199,74.078,85434,65.149,80752,54.046,85521,56.978,85523,59.593,87247,108.626,80343,71.727,85517,84.488,FPC-457,103.796,83916
36061001300,Manhattan,MN0101,-74.01298629170779,40.70914987311036,POINT (-74.01298635715418 40.709149807710865),POINT (-74.01298629170779 40.70914987311036),3.77,85517,27.869,85434,23.98,87247,22.288,85521,20.053,85523,27.261,FPC-488,20.39,FPC-457,25.89,81199,30.815,80752,43.504,82186,32.553,FPC-624,51.484,80343,40.398,83916,55.25,87064,67.68,85503
36061002100,Manhattan,MN0102,-74.01005917995629,40.714328665977156,POINT (-74.01005916238205 40.714328660042945),POINT (-74.01005917995629 40.71432866597716),9.294,85517,28.04,85434,20.677,87247,17.625,85521,14.71,85523,23.691,FPC-488,26.987,81199,24.248,FPC-457,25.472,80752,45.194,82186,34.016,FPC-624,51.183,80343,41.327,83916,53.002,87064,69.143,85503
36005021601,Bronx,BX0901,-73.86482125237936,40.837540450588186,POINT (-73.8648212247222 40.83754039458706),POINT (-73.86482125237936 40.83754045058819),12.84,87064,27.628,85503,33.629,FPC-624,47.287,80752,46.72,81199,49.041,85523,53.956,85521,58.1,87247,70.075,85434,73.693,FPC-488,90.343,82186,59.306,85517,72.067,FPC-457,103.161,80343,92.075,83916
36005021602,Bronx,BX0904,-73.8622719183731,40.837167391344686,POINT (-73.86227189732585 40.83716733172435),POINT (-73.8622719183731 40.83716739134469),14.141,87064,25.164,85503,32.441,FPC-624,47.012,80752,46.297,81199,50.879,85523,54.052,85521,57.677,87247,69.652,85434,73.27,FPC-488,89.92,82186,58.883,85517,71.644,FPC-457,102.738,80343,91.652,83916
36061024302,Manhattan,MN1002,-73.93679354908902,40.83156486100236,POINT (-73.93679355619528 40.83156482753648),POINT (-73.93679354908902 40.83156486100236),25.332,FPC-624,31.752,80752,39.315,87064,32.848,81199,30.159,85523,29.354,85521,55.03,85503,37.648,87247,49.289,85434,54.56,FPC-488,45.997,85517,77.35,82186,59.99,FPC-457,84.315,80343,79.746,83916
36061031100,Manhattan,MN1291,-73.9302340559462,40.84659473611312,POINT (-73.93023508399702 40.8465939305989),POINT (-73.9302340559462 40.84659473611312),31.436,FPC-624,38.901,87064,27.343,80752,50.858,85503,41.273,81199,34.397,85523,39.421,85521,42.29,87247,56.561,85434,61.293,FPC-488,49.724,85517,82.115,82186,65.177,FPC-457,91.587,80343,83.998,83916
36081138502,Queens,QN1191,-73.74555509111812,40.752216321038745,POINT (-73.74555418856858 40.7522154447454),POINT (-73.74555509111812 40.75221632103874),72.518,85503,59.539,87064,82.268,82186,74.382,FPC-624,72.089,FPC-488,57.443,81199,69.0,80752,75.21,85434,51.342,85521,55.506,85523,57.541,87247,107.997,80343,71.495,85517,81.298,FPC-457,100.071,83916
36081152901,Queens,QN1103,-73.73365069402256,40.7523256475152,POINT (-73.73365064251156 40.75232548029661),POINT (-73.73365069402256 40.7523256475152),86.838,85503,73.859,87064,95.957,82186,87.949,FPC-624,85.626,FPC-488,70.98,81199,86.838,80752,95.889,85434,73.203,85521,77.361,85523,79.6,87247,129.249,80343,93.254,85517,103.057,FPC-457,121.83,83916
36081047600,Queens,QN0804,-73.7712197824407,40.72246573110772,POINT (-73.77121987934963 40.722465712377236),POINT (-73.7712197824407 40.72246573110772),80.024,85503,67.045,87064,74.047,82186,66.841,FPC-624,68.556,FPC-488,52.844,81199,74.781,85434,66.945,80752,54.749,85521,57.681,85523,60.296,87247,109.807,80343,72.43,85517,85.191,FPC-457,105.199,83916
36081128300,Queens,QN0891,-73.76881094482755,40.73394478837675,POINT (-73.76881091606323 40.73394434403172),POINT (-73.76881094482755 40.73394478837675),73.692,85503,60.713,87064,82.697,82186,73.374,FPC-624,72.239,FPC-488,56.527,81199,81.314,85434,72.385,80752,61.282,85521,64.214,85523,66.829,87247,115.862,80343,78.963,85517,91.283,FPC-457,110.056,83916
36047014102,Brooklyn,BK0701,-73.98983075932018,40.6648070697363,POINT (-73.98983073366189 40.66480707360808),POINT (-73.98983075932018 40.6648070697363),19.331,FPC-457,25.516,FPC-488,27.026,85517,35.632,85434,42.752,80343,45.25,82186,40.016,87247,33.086,85521,39.018,85523,45.58,81199,49.871,80752,41.872,83916,53.655,FPC-624,76.352,87064,88.782,85503
36047010100,Brooklyn,BK0702,-73.99983864278377,40.65838241552016,POINT (-73.99983868004978 40.65838239713784),POINT (-73.99983864278377 40.65838241552016),12.265,FPC-457,29.228,FPC-488,22.613,85517,39.344,85434,44.33,80343,40.488,87247,45.671,82186,33.558,85521,37.218,85523,42.579,81199,47.98,80752,32.811,83916,49.242,FPC-624,71.939,87064,84.369,85503
36081024300,Queens,QN0203,-73.90215150626085,40.73659058563875,POINT (-73.90215164690184 40.736590614270575),POINT (-73.90215150626085 40.73659058563875),35.419,81199,52.388,FPC-624,47.357,FPC-488,62.314,82186,57.516,85434,40.296,85521,45.843,87247,39.092,85523,51.277,80752,74.957,87064,55.285,85517,86.076,85503,68.046,FPC-457,90.98,80343,88.054,83916
