GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11
36085012200,Staten Island,SI0202,-74.11145519111837,40.575971907177156,POINT (-74.11145517190776 40.575971884774795),POINT (-74.11145519111837 40.57597190717716),40.805,83916,78.775,84949,75.906,85351,64.964,87247,69.849,81199,89.651,83630,87.092,FPC-432,74.976,FPC-482,76.776,FPC-624,93.753,FPC-605,104.27,85251,96.127,85357
36085012805,Staten Island,SI0301,-74.11763634758877,40.55465630132432,POINT (-74.11763611929086 40.554656257728524),POINT (-74.11763634758877 40.55465630132432),48.977,83916,85.549,84949,82.68,85351,71.738,87247,76.623,81199,96.425,83630,93.866,FPC-432,81.75,FPC-482,83.55,FPC-624,100.527,FPC-605,111.044,85251,102.901,85357
36085012806,Staten Island,SI0301,-74.1100311394474,40.55941974323144,POINT (-74.11003098186183 40.559419707512895),POINT (-74.1100311394474 40.55941974323144),46.289,83916,85.933,84949,83.064,85351,72.122,87247,77.007,81199,96.809,83630,94.25,FPC-432,82.134,FPC-482,83.934,FPC-624,100.911,FPC-605,111.428,85251,103.285,85357
36085013301,Staten Island,SI0104,-74.1189150488434,40.63559618610262,POINT (-74.11891504894352 40.63559618267131),POINT (-74.11891504884341 40.63559618610262),9.554,83916,64.238,87247,76.456,84949,74.945,85351,69.163,81199,75.306,FPC-482,89.547,83630,87.072,FPC-432,76.09,FPC-624,93.733,FPC-605,104.25,85251,96.457,85357
36085013302,Staten Island,SI0106,-74.12349485794937,40.6359710512922,POINT (-74.12349494909047 40.63597098665121),POINT (-74.12349485794937 40.6359710512922),8.402,83916,65.888,87247,78.106,84949,76.595,85351,70.813,81199,76.956,FPC-482,91.197,83630,88.722,FPC-432,77.74,FPC-624,95.383,FPC-605,105.9,85251,98.107,85357
36085013400,Staten Island,SI0202,-74.11744486778474,40.569881553892934,POINT (-74.117444840699 40.56988150024606),POINT (-74.11744486778474 40.56988155389293),40.378,83916,80.836,84949,77.967,85351,67.025,87247,71.91,81199,91.712,83630,89.153,FPC-432,77.037,FPC-482,78.837,FPC-624,95.814,FPC-605,106.331,85251,98.188,85357
36085014607,Staten Island,SI0302,-74.16412067685712,40.556928305072205,POINT (-74.16412065499718 40.55692827790769),POINT (-74.16412067685712 40.5569283050722),43.946,83916,90.042,84949,77.993,87247,87.173,85351,81.391,81199,101.775,83630,99.3,FPC-432,87.534,FPC-482,88.318,FPC-624,105.961,FPC-605,116.478,85251,108.685,85357
36085014608,Staten Island,SI0302,-74.15651761780555,40.55846374313536,POINT (-74.1565175728816 40.55846368032149),POINT (-74.15651761780555 40.55846374313536),46.784,83916,89.123,84949,76.905,87247,87.612,85351,81.83,81199,102.214,83630,99.739,FPC-432,87.973,FPC-482,88.757,FPC-624,106.4,FPC-605,116.917,85251,109.124,85357
36085015100,Staten Island,SI0105,-74.12759088552994,40.619525269415114,POINT (-74.12759083308619 40.61952505994161),POINT (-74.12759088552994 40.61952526941511),29.084,83916,67.417,87247,80.993,84949,78.124,85351,72.342,81199,78.485,FPC-482,92.726,83630,90.251,FPC-432,79.269,FPC-624,96.912,FPC-605,107.429,85251,99.636,85357
36085015400,Staten Island,SI9593,-74.12834386315755,40.54577893685017,POINT (-74.12834453433179 40.545778347774664),POINT (-74.12834386315755 40.54577893685017),62.524,83916,94.605,84949,91.736,85351,80.794,87247,85.679,81199,105.481,83630,102.922,FPC-432,90.806,FPC-482,92.606,FPC-624,109.583,FPC-605,120.1,85251,111.957,85357
36085015601,Staten Island,SI0302,-74.15458265051805,40.5421531383789,POINT (-74.15458267169915 40.54215303938636),POINT (-74.15458265051805 40.5421531383789),52.867,83916,91.206,84949,88.337,85351,77.395,87247,82.28,81199,102.082,83630,99.523,FPC-432,87.407,FPC-482,89.207,FPC-624,106.184,FPC-605,116.701,85251,108.558,85357
36085015602,Staten Island,SI0302,-74.16180336402684,40.53602012817888,POINT (-74.16180318983972 40.53602002749782),POINT (-74.16180336402684 40.53602012817888),48.52,83916,92.083,84949,89.214,85351,78.272,87247,83.157,81199,102.959,83630,100.4,FPC-432,88.284,FPC-482,90.084,FPC-624,107.061,FPC-605,117.578,85251,109.435,85357
36085015603,Staten Island,SI0302,-74.1475917816259,40.53792523779876,POINT (-74.1475926606773 40.53792498123006),POINT (-74.14759178162591 40.53792523779876),48.025,83916,85.978,84949,83.109,85351,72.167,87247,77.052,81199,96.854,83630,94.295,FPC-432,82.179,FPC-482,83.979,FPC-624,100.956,FPC-605,111.473,85251,103.33,85357
36085016901,Staten Island,SI0105,-74.10942933814987,40.612400890147775,POINT (-74.10942937951862 40.612401041647345),POINT (-74.10942933814987 40.61240089014778),24.933,83916,74.71,84949,61.134,87247,71.841,85351,66.059,81199,86.443,83630,72.202,FPC-482,83.968,FPC-432,72.986,FPC-624,90.629,FPC-605,101.146,85251,93.353,85357
36085017005,Staten Island,SI0304,-74.18095753666312,40.539288508368614,POINT (-74.18095781945095 40.53928849666313),POINT (-74.18095753666312 40.53928850836861),61.63,83916,103.992,84949,90.181,87247,101.123,85351,95.066,81199,114.868,83630,112.309,FPC-432,100.193,FPC-482,101.993,FPC-624,118.97,FPC-605,129.487,85251,121.344,85357
36085017007,Staten Island,SI0303,-74.18794365648031,40.558494597216274,POINT (-74.1879437469014 40.55849450695642),POINT (-74.18794365648031 40.55849459721627),45.557,83916,90.797,84949,78.748,87247,87.928,85351,82.146,81199,102.53,83630,88.289,FPC-482,100.055,FPC-432,89.073,FPC-624,106.716,FPC-605,117.233,85251,109.44,85357
36085017009,Staten Island,SI0304,-74.18958573466226,40.542925143281174,POINT (-74.18958591120959 40.54292503649266),POINT (-74.18958573466226 40.54292514328117),55.113,83916,100.353,84949,88.304,87247,97.484,85351,91.702,81199,112.086,83630,109.611,FPC-432,97.845,FPC-482,98.629,FPC-624,116.272,FPC-605,126.789,85251,118.996,85357
36085017011,Staten Island,SI0302,-74.17023062732191,40.54563428202327,POINT (-74.17023058066955 40.54563422821214),POINT (-74.17023062732191 40.54563428202327),47.586,83916,93.783,84949,81.734,87247,90.914,85351,85.132,81199,105.516,83630,103.041,FPC-432,91.275,FPC-482,92.059,FPC-624,109.702,FPC-605,120.219,85251,112.426,85357
36085017012,Staten Island,SI0302,-74.17345755664175,40.55296322763864,POINT (-74.1734577732441 40.552963035152544),POINT (-74.17345755664175 40.55296322763864),43.692,83916,89.889,84949,77.84,87247,87.02,85351,81.238,81199,101.622,83630,99.147,FPC-432,87.381,FPC-482,88.165,FPC-624,105.808,FPC-605,116.325,85251,108.532,85357
36085017013,Staten Island,SI0303,-74.1978483821443,40.55374715584033,POINT (-74.19784838286571 40.55374712239181),POINT (-74.1978483821443 40.55374715584033),47.988,83916,93.228,84949,81.179,87247,90.359,85351,84.577,81199,90.72,FPC-482,104.961,83630,102.486,FPC-432,91.504,FPC-624,109.147,FPC-605,119.664,85251,111.871,85357
36085017014,Staten Island,SI0303,-74.19424955406554,40.54845768973095,POINT (-74.19424963420089 40.54845766799393),POINT (-74.19424955406554 40.54845768973095),50.691,83916,95.931,84949,83.882,87247,93.062,85351,87.28,81199,107.664,83630,93.423,FPC-482,105.189,FPC-432,94.207,FPC-624,111.85,FPC-605,122.367,85251,114.574,85357
36085017015,Staten Island,SI0303,-74.18243022213305,40.551280128153465,POINT (-74.18243021876168 40.5512800759807),POINT (-74.18243022213305 40.55128012815346),53.447,83916,98.687,84949,86.638,87247,95.818,85351,90.036,81199,110.42,83630,107.945,FPC-432,96.179,FPC-482,96.963,FPC-624,114.606,FPC-605,125.123,85251,117.33,85357
36085017300,Staten Island,SI0203,-74.11828195661575,40.605280024542495,POINT (-74.11828193751901 40.605279975271294),POINT (-74.11828195661575 40.60528002454249),34.768,83916,71.91,84949,61.386,87247,70.566,85351,64.784,81199,85.168,83630,70.927,FPC-482,82.693,FPC-432,71.711,FPC-624,89.354,FPC-605,99.871,85251,92.078,85357
36085017600,Staten Island,SI0304,-74.17583973731105,40.52965176145468,POINT (-74.1758398731731 40.52965172345952),POINT (-74.17583973731105 40.52965176145468),56.308,83916,97.362,84949,83.551,87247,94.493,85351,88.436,81199,108.238,83630,105.679,FPC-432,93.563,FPC-482,95.363,FPC-624,112.34,FPC-605,122.857,85251,114.714,85357
36085017701,Staten Island,SI0203,-74.10531097304904,40.60321924115017,POINT (-74.10531101175934 40.60321900170231),POINT (-74.10531097304904 40.60321924115017),37.938,83916,80.651,84949,68.433,87247,79.14,85351,73.358,81199,93.742,83630,91.267,FPC-432,79.501,FPC-482,80.285,FPC-624,97.928,FPC-605,108.445,85251,100.652,85357
36085017702,Staten Island,SI0203,-74.09727221930774,40.59817584731404,POINT (-74.09727237708331 40.59817579283853),POINT (-74.09727221930774 40.59817584731404),32.264,83916,70.79,84949,69.279,85351,58.572,87247,63.497,81199,83.881,83630,81.406,FPC-432,69.64,FPC-482,70.424,FPC-624,88.067,FPC-605,98.584,85251,90.791,85357
36085018100,Staten Island,SI0203,-74.1207655676097,40.58909206028732,POINT (-74.1207655356762 40.58909179037274),POINT (-74.12076556760969 40.58909206028732),44.785,83916,93.648,84949,81.43,87247,92.137,85351,86.355,81199,106.739,83630,104.264,FPC-432,92.498,FPC-482,93.282,FPC-624,110.925,FPC-605,121.442,85251,113.649,85357
36085018701,Staten Island,SI0105,-74.12726421172306,40.6107489452698,POINT (-74.12726423348262 40.61074896364888),POINT (-74.12726421172306 40.6107489452698),23.339,83916,74.208,84949,60.632,87247,71.339,85351,65.557,81199,71.7,FPC-482,85.941,83630,83.466,FPC-432,72.484,FPC-624,90.127,FPC-605,100.644,85251,92.851,85357
36085018703,Staten Island,SI0203,-74.12890700406057,40.60335902967968,POINT (-74.12890696317693 40.60335891791106),POINT (-74.12890700406057 40.60335902967968),24.784,83916,76.683,84949,65.867,87247,75.339,85351,69.557,81199,89.941,83630,75.7,FPC-482,87.466,FPC-432,76.484,FPC-624,94.127,FPC-605,104.644,85251,96.851,85357
36085018704,Staten Island,SI0203,-74.12374453044812,40.60439092065667,POINT (-74.12374452480536 40.60439080695483),POINT (-74.12374453044812 40.60439092065667),28.789,83916,74.929,84949,64.405,87247,73.585,85351,67.803,81199,88.187,83630,73.946,FPC-482,85.712,FPC-432,74.73,FPC-624,92.373,FPC-605,102.89,85251,95.097,85357
36085018901,Staten Island,SI0105,-74.14005191032095,40.61192354407107,POINT (-74.14005190734377 40.611923537490455),POINT (-74.14005191032095 40.61192354407107),22.321,83916,59.928,87247,73.504,84949,70.635,85351,64.853,81199,70.996,FPC-482,85.237,83630,82.762,FPC-432,71.78,FPC-624,89.423,FPC-605,99.94,85251,92.147,85357
36085018902,Staten Island,SI0203,-74.13796261767801,40.60508602875054,POINT (-74.13796250242626 40.60508606063822),POINT (-74.13796261767801 40.60508602875054),28.887,83916,73.959,84949,63.435,87247,72.615,85351,66.833,81199,72.976,FPC-482,87.217,83630,84.742,FPC-432,73.76,FPC-624,91.403,FPC-605,101.92,85251,94.127,85357
36085019700,Staten Island,SI0105,-74.13523956313496,40.61698335039092,POINT (-74.13523948196249 40.61698333885588),POINT (-74.13523956313496 40.61698335039092),18.472,83916,61.896,87247,75.472,84949,72.603,85351,66.821,81199,72.964,FPC-482,87.205,83630,84.73,FPC-432,73.748,FPC-624,91.391,FPC-605,101.908,85251,94.115,85357
36085020100,Staten Island,SI0105,-74.13425480204258,40.62404542802738,POINT (-74.13425483598766 40.62404527822712),POINT (-74.13425480204258 40.62404542802738),17.438,83916,66.765,87247,78.814,84949,75.945,85351,70.163,81199,76.306,FPC-482,90.547,83630,88.072,FPC-432,77.09,FPC-624,94.733,FPC-605,105.25,85251,97.457,85357
36085020701,Staten Island,SI0106,-74.13922219698448,40.63810455385745,POINT (-74.13922222424387 40.63810455396021),POINT (-74.13922219698448 40.63810455385745),8.843,83916,69.183,87247,81.232,84949,78.363,85351,72.581,81199,78.724,FPC-482,92.965,83630,90.49,FPC-432,79.508,FPC-624,97.151,FPC-605,99.875,85357,107.668,85251
36085020702,Staten Island,SI0106,-74.1316716240272,40.637566695015295,POINT (-74.13167161251222 40.63756663701153),POINT (-74.13167162402721 40.63756669501529),4.078,83916,65.922,87247,77.971,84949,75.102,85351,69.32,81199,75.463,FPC-482,89.704,83630,87.229,FPC-432,76.247,FPC-624,93.89,FPC-605,96.614,85357,104.407,85251
36085020804,Staten Island,SI0304,-74.19953559202375,40.53580223870118,POINT (-74.19953548456644 40.53580206006502),POINT (-74.19953559202375 40.53580223870118),69.002,83916,113.041,84949,99.23,87247,110.172,85351,104.115,81199,123.917,83630,121.358,FPC-432,109.242,FPC-482,111.042,FPC-624,128.019,FPC-605,138.536,85251,130.393,85357
36085020805,Staten Island,SI0303,-74.21491621097289,40.547608229310825,POINT (-74.21491612603577 40.54760806062081),POINT (-74.21491621097289 40.54760822931082),57.468,83916,102.708,84949,90.659,87247,99.839,85351,94.057,81199,100.2,FPC-482,114.441,83630,111.966,FPC-432,100.984,FPC-624,118.627,FPC-605,129.144,85251,121.351,85357
36085020806,Staten Island,SI0303,-74.20578687315171,40.549558672277456,POINT (-74.20578667859965 40.54955845566706),POINT (-74.20578687315171 40.54955867227746),54.714,83916,99.954,84949,87.905,87247,97.085,85351,91.303,81199,97.446,FPC-482,111.687,83630,109.212,FPC-432,98.23,FPC-624,115.873,FPC-605,126.39,85251,118.597,85357
36085022300,Staten Island,SI0107,-74.15316698201421,40.63694246059247,POINT (-74.15316690864545 40.63694248583116),POINT (-74.15316698201421 40.63694246059247),15.903,83916,70.575,87247,82.624,84949,79.755,85351,73.973,81199,80.116,FPC-482,94.357,83630,80.9,FPC-624,91.882,FPC-432,98.543,FPC-605,101.267,85357,109.06,85251
36085022601,Staten Island,SI0304,-74.22052254053588,40.531466195961826,POINT (-74.22052243021272 40.53146532391322),POINT (-74.22052254053588 40.53146619596183),73.192,83916,118.432,84949,106.383,87247,115.563,85351,109.781,81199,130.165,83630,115.924,FPC-482,127.69,FPC-432,116.708,FPC-624,134.351,FPC-605,144.868,85251,137.075,85357
36085022602,Staten Island,SI0305,-74.23225670014484,40.53830484212127,POINT (-74.2322570651455 40.53830360319418),POINT (-74.23225670014484 40.53830484212127),64.714,83916,109.954,84949,97.905,87247,107.085,85351,101.303,81199,107.446,FPC-482,121.687,83630,119.212,FPC-432,108.23,FPC-624,125.873,FPC-605,136.39,85251,128.597,85357
36085022801,Staten Island,SI0391,-74.19760093962094,40.56807492824574,POINT (-74.19760116583541 40.5680747684368),POINT (-74.19760093962094 40.56807492824574),74.808,83916,120.048,84949,107.999,87247,117.179,85351,111.397,81199,117.54,FPC-482,131.781,83630,129.306,FPC-432,118.324,FPC-624,135.967,FPC-605,146.484,85251,138.691,85357
36085023100,Staten Island,SI0107,-74.15633523377359,40.63006217847189,POINT (-74.15633524166554 40.63006212554991),POINT (-74.15633523377359 40.63006217847189),16.405,83916,66.718,87247,78.767,84949,75.898,85351,70.116,81199,76.259,FPC-482,90.5,83630,88.025,FPC-432,77.043,FPC-624,94.686,FPC-605,97.41,85357,105.203,85251
36085023900,Staten Island,SI0107,-74.14929416709934,40.629484561791884,POINT (-74.14929417143307 40.62948447152046),POINT (-74.14929416709934 40.62948456179188),16.355,83916,60.846,87247,72.895,84949,70.026,85351,64.244,81199,70.387,FPC-482,84.628,83630,82.153,FPC-432,71.171,FPC-624,88.814,FPC-605,91.538,85357,99.331,85251
36085024401,Staten Island,SI0305,-74.23760276782888,40.509742489996135,POINT (-74.23760344539194 40.50974261431881),POINT (-74.23760276782888 40.50974248999614),66.033,83916,107.087,84949,93.276,87247,104.218,85351,98.161,81199,117.963,83630,115.404,FPC-432,103.288,FPC-482,105.088,FPC-624,122.065,FPC-605,132.582,85251,124.439,85357
36085024402,Staten Island,SI0305,-74.23794809528407,40.5025262921484,POINT (-74.23794857040703 40.50252650638077),POINT (-74.23794809528407 40.5025262921484),65.918,83916,106.972,84949,93.161,87247,104.103,85351,98.046,81199,117.848,83630,115.289,FPC-432,103.173,FPC-482,104.973,FPC-624,121.95,FPC-605,132.467,85251,124.324,85357
36085024800,Staten Island,SI0305,-74.2424532789923,40.51543789678661,POINT (-74.24245374690777 40.51543780900678),POINT (-74.2424532789923 40.51543789678661),65.249,83916,106.303,84949,92.492,87247,103.434,85351,97.377,81199,117.179,83630,102.504,FPC-482,114.62,FPC-432,104.304,FPC-624,121.281,FPC-605,131.798,85251,123.655,85357
36085025100,Staten Island,SI0105,-74.14602860379753,40.618012603140436,POINT (-74.14602890556779 40.61801244360672),POINT (-74.14602860379753 40.61801260314044),16.866,83916,63.398,87247,75.447,84949,72.578,85351,66.796,81199,72.939,FPC-482,87.18,83630,84.705,FPC-432,73.723,FPC-624,91.366,FPC-605,101.883,85251,94.09,85357
36085027301,Staten Island,SI0204,-74.15185056316822,40.59973469383174,POINT (-74.15185039120006 40.59973449770637),POINT (-74.15185056316822 40.59973469383174),36.433,83916,83.187,84949,71.138,87247,80.318,85351,74.536,81199,80.679,FPC-482,94.92,83630,92.445,FPC-432,81.463,FPC-624,99.106,FPC-605,109.623,85251,101.83,85357
36085027302,Staten Island,SI0203,-74.13871904372567,40.59552870877499,POINT (-74.13871926145828 40.59552852792333),POINT (-74.13871904372567 40.59552870877499),32.138,83916,85.894,84949,72.318,87247,83.025,85351,77.243,81199,97.627,83630,83.386,FPC-482,95.152,FPC-432,84.17,FPC-624,101.813,FPC-605,112.33,85251,104.537,85357
36085027702,Staten Island,SI0204,-74.16366703482402,40.58008798462585,POINT (-74.16366710261626 40.580087850314634),POINT (-74.16366703482402 40.58008798462585),32.331,83916,76.688,84949,64.639,87247,73.819,85351,68.037,81199,74.18,FPC-482,88.421,83630,85.946,FPC-432,74.964,FPC-624,92.607,FPC-605,103.124,85251,95.331,85357
36085027704,Staten Island,SI0204,-74.15147490174719,40.585382509264065,POINT (-74.15147498462323 40.58538247216314),POINT (-74.15147490174719 40.58538250926406),33.462,83916,83.017,84949,70.968,87247,80.148,85351,74.366,81199,94.75,83630,80.509,FPC-482,92.275,FPC-432,81.293,FPC-624,98.936,FPC-605,109.453,85251,101.66,85357
36085027705,Staten Island,SI0204,-74.15698241874298,40.588247524643066,POINT (-74.15698249575676 40.58824748546304),POINT (-74.15698241874298 40.58824752464307),35.008,83916,79.365,84949,67.316,87247,76.496,85351,70.714,81199,76.857,FPC-482,91.098,83630,88.623,FPC-432,77.641,FPC-624,95.284,FPC-605,105.801,85251,98.008,85357
