GEOID,BoroName,NTA2020,lon,lat,centroid,geometry,tt_0,fp_0,tt_1,fp_1,tt_2,fp_2,tt_3,fp_3,tt_4,fp_4,tt_5,fp_5,tt_6,fp_6,tt_7,fp_7,tt_8,fp_8,tt_9,fp_9,tt_10,fp_10,tt_11,fp_11,tt_12,fp_12,tt_13,fp_13,tt_14,fp_14,tt_15,fp_15,tt_16,fp_16,tt_17,fp_17,tt_18,fp_18,tt_19,fp_19
36061005900,Manhattan,MN0202,-73.99456142701202,40.73128947737005,POINT (-73.9945614303121 40.73128947020259),POINT (-73.99456142701202 40.73128947737005),15.417,87247,22.43,85434,12.564,85521,15.722,85523,19.335,85517,16.836,81199,27.351,85083,32.029,FPC-488,31.997,FPC-457,37.561,84354,27.543,FPC-624,41.131,82785,38.726,FPC-223,39.936,84611,42.109,85298,57.942,80343,50.113,87064,52.005,83916,53.072,85380,53.035,80904
36061006100,Manhattan,MN0202,-73.99233022833008,40.7337078080657,POINT (-73.99233021556148 40.733707804347475),POINT (-73.99233022833008 40.7337078080657),15.963,87247,11.587,85521,24.388,85434,14.245,85523,18.482,81199,19.185,85517,23.377,85083,28.055,FPC-488,25.549,FPC-624,35.655,84354,31.946,FPC-457,43.89,82785,34.752,FPC-223,35.962,84611,40.115,85298,58.193,80343,48.141,87064,51.954,83916,53.813,80904,53.021,85380
36061005000,Manhattan,MN0602,-73.98721508914966,40.73611358249261,POINT (-73.98721510995442 40.736113565792145),POINT (-73.98721508914966 40.73611358249261),14.913,87247,12.753,85521,24.189,85434,15.411,85523,19.116,81199,25.598,85083,19.819,85517,30.276,FPC-488,26.183,FPC-624,37.876,84354,32.58,FPC-457,46.284,82785,36.973,FPC-223,38.183,84611,40.749,85298,59.359,80343,48.775,87064,52.243,83916,52.624,80904,53.655,85380
36061008603,Manhattan,MN0604,-73.96439457400135,40.75403381475385,POINT (-73.96439459385176 40.754033804441654),POINT (-73.96439457400135 40.75403381475385),12.52,81199,21.728,85521,21.557,85523,31.604,85083,25.839,87247,37.652,85434,30.37,FPC-624,36.823,FPC-488,33.039,85517,50.611,84354,45.01,85298,52.145,FPC-223,53.355,84611,49.738,87064,58.243,82785,42.842,FPC-457,71.471,80343,44.063,80904,61.615,83916,64.548,85380
36061010601,Manhattan,MN0604,-73.96158212568426,40.757383282611116,POINT (-73.96158213503656 40.757383276407275),POINT (-73.96158212568426 40.75738328261112),13.18,81199,24.044,85521,25.192,85523,33.101,85083,29.068,87247,41.121,85434,28.11,FPC-624,38.848,FPC-488,33.699,85517,52.636,84354,42.653,85298,54.783,FPC-223,55.993,84611,50.679,87064,61.712,82785,46.311,FPC-457,74.94,80343,46.132,80904,65.084,83916,67.535,85380
36061012800,Manhattan,MN0802,-73.96151777175606,40.77138085073777,POINT (-73.96151779725858 40.77138083327581),POINT (-73.96151777175606 40.77138085073777),10.027,81199,17.04,85523,15.841,85521,21.388,87247,19.608,FPC-624,33.844,85083,35.788,85434,39.591,FPC-488,27.618,85517,35.662,85298,48.816,84354,38.976,87064,49.123,84611,47.913,FPC-223,40.379,FPC-457,54.088,82785,42.37,80904,69.938,80343,60.387,83916,61.454,85380
36061004700,Manhattan,MN0201,-74.00286273053094,40.722418675886075,POINT (-74.0028627154349 40.72241865453089),POINT (-74.00286273053094 40.72241867588608),13.578,85517,25.167,85434,20.336,87247,18.006,85521,18.368,85523,36.673,85083,25.413,81199,27.285,FPC-488,27.768,FPC-457,40.774,82785,36.136,84354,36.688,FPC-624,38.094,FPC-223,38.851,84611,57.37,80343,50.481,85298,47.776,83916,58.007,87064,48.843,85380,54.365,80904
36061004900,Manhattan,MN0201,-74.0004730172771,40.72505711419952,POINT (-74.00047299946837 40.72505709777794),POINT (-74.0004730172771 40.72505711419952),20.889,85434,19.07,87247,17.558,85517,15.966,85521,19.659,85523,24.483,81199,33.873,85083,30.857,FPC-488,29.779,FPC-457,39.675,82785,38.157,84354,35.19,FPC-624,42.579,FPC-223,43.746,84611,56.486,80343,49.756,85298,49.787,83916,57.76,87064,50.854,85380,53.995,80904
36061013203,Manhattan,MN0801,-73.95227305609166,40.7708911994684,POINT (-73.95227305610582 40.770891199479884),POINT (-73.95227305609166 40.7708911994684),19.18,81199,20.409,FPC-624,22.073,85523,22.915,85521,39.768,85083,30.293,87247,43.945,85434,37.408,85298,45.515,FPC-488,35.453,85517,56.973,84354,43.707,87064,57.28,84611,56.07,FPC-223,62.437,82785,48.214,FPC-457,51.275,80904,74.971,80343,68.222,83916,69.289,85380
36061013400,Manhattan,MN0801,-73.95616561001026,40.77170205948636,POINT (-73.9561656036721 40.77170205673967),POINT (-73.95616561001026 40.77170205948636),15.918,81199,18.13,85523,21.077,FPC-624,18.972,85521,36.354,85083,26.35,87247,40.683,85434,37.131,85298,42.101,FPC-488,32.513,85517,53.548,84354,40.445,87064,54.018,84611,52.808,FPC-223,59.05,82785,45.274,FPC-457,47.332,80904,71.028,80343,65.282,83916,66.349,85380
36061011000,Manhattan,MN0801,-73.9631366709163,40.76214693274885,POINT (-73.96313666349127 40.762146929237716),POINT (-73.9631366709163 40.76214693274885),10.262,81199,18.639,85523,17.44,85521,22.987,87247,26.962,85083,37.472,85434,21.411,FPC-624,32.709,FPC-488,27.0,85517,46.497,84354,35.954,85298,48.084,FPC-223,49.294,84611,43.98,87064,39.761,FPC-457,55.687,82785,70.855,80343,39.993,80904,59.769,83916,60.836,85380
36061013800,Manhattan,MN0803,-73.95381524470044,40.77492220370702,POINT (-73.95381523838478 40.774922200953),POINT (-73.95381524470044 40.77492220370702),17.777,81199,21.351,FPC-624,18.955,85523,19.797,85521,37.179,85083,27.175,87247,41.66,85434,35.831,85298,42.926,FPC-488,33.876,85517,54.373,84354,42.72,87064,56.17,84611,54.96,FPC-223,59.875,82785,46.637,FPC-457,48.157,80904,71.853,80343,66.645,83916,67.712,85380
36061014000,Manhattan,MN0802,-73.95820819064693,40.77591397034468,POINT (-73.9582082162785 40.77591395274932),POINT (-73.95820819064693 40.77591397034468),14.173,81199,18.661,FPC-624,20.475,85523,20.374,85521,25.553,87247,37.126,85083,38.938,85434,33.141,85298,43.132,FPC-488,30.768,85517,51.966,84354,38.7,87064,52.273,84611,51.063,FPC-223,57.43,82785,43.529,FPC-457,46.903,80904,74.241,80343,63.537,83916,64.604,85380
36061013603,Manhattan,MN0803,-73.95084767928397,40.77284119311852,POINT (-73.9508476795074 40.772841193195006),POINT (-73.95084767928397 40.77284119311852),20.171,81199,21.4,FPC-624,24.319,85523,25.161,85521,42.459,85083,31.551,87247,44.936,85434,38.154,85298,48.206,FPC-488,36.199,85517,57.964,84354,44.698,87064,58.271,84611,57.061,FPC-223,63.428,82785,48.96,FPC-457,52.919,80904,77.217,80343,68.968,83916,70.035,85380
36061013604,Manhattan,MN0803,-73.9484963343007,40.7739562244594,POINT (-73.9484963131589 40.77395622919154),POINT (-73.9484963343007 40.7739562244594),22.214,81199,22.67,FPC-624,23.729,85523,42.236,85083,24.571,85521,31.949,87247,46.378,85434,37.564,85298,47.983,FPC-488,57.596,84354,35.609,85517,44.453,87064,57.903,84611,56.693,FPC-223,64.649,82785,48.37,FPC-457,52.931,80904,76.627,80343,68.378,83916,69.445,85380
36061014402,Manhattan,MN0803,-73.94534204293923,40.77623909795093,POINT (-73.94534200939748 40.776239090701246),POINT (-73.94534204293923 40.77623909795093),21.569,FPC-624,21.831,81199,43.155,85083,22.628,85523,23.47,85521,30.848,87247,45.277,85434,36.463,85298,48.895,FPC-488,43.352,87064,56.495,84354,34.508,85517,56.802,84611,55.592,FPC-223,63.548,82785,47.269,FPC-457,51.83,80904,75.526,80343,67.277,83916,68.344,85380
36061014200,Manhattan,MN0802,-73.9614251871961,40.77727108736528,POINT (-73.9614252128445 40.7772710697162),POINT (-73.9614251871961 40.77727108736528),17.544,81199,21.32,85523,18.056,FPC-624,23.768,85521,28.834,87247,40.497,85083,42.309,85434,33.949,85298,31.994,85517,46.039,FPC-488,53.981,84354,40.838,87064,54.288,84611,53.078,FPC-223,44.755,FPC-457,60.801,82785,50.297,80904,74.563,80343,64.763,83916,65.797,85380
36061002202,Manhattan,MN0303,-73.98114118430725,40.721259698156096,POINT (-73.98114116123611 40.721259702850425),POINT (-73.98114118430725 40.7212596981561),5.707,85434,23.444,87247,30.675,85083,21.897,85521,27.829,85523,25.974,85517,31.307,FPC-488,29.289,81199,34.938,84354,35.777,FPC-457,39.83,82785,37.31,FPC-624,39.36,FPC-223,41.453,84611,56.641,80343,51.876,85298,59.902,87064,54.55,83916,62.729,80904,57.93,85380
36061003002,Manhattan,MN0303,-73.98585593432644,40.72296015104404,POINT (-73.98585591584876 40.72296015410754),POINT (-73.98585593432644 40.72296015104404),11.544,85434,20.379,87247,18.832,85521,28.079,85083,25.392,85517,24.764,85523,27.648,81199,27.317,FPC-488,30.948,84354,36.341,FPC-457,36.221,82785,35.204,FPC-624,35.37,FPC-223,37.463,84611,53.032,80343,49.77,85298,57.796,87064,55.114,83916,59.664,80904,58.264,85380
36061018200,Manhattan,MN1102,-73.9418467599476,40.79832019974743,POINT (-73.94184678522014 40.798320181758854),POINT (-73.94184675994759 40.79832019974743),10.222,FPC-624,19.331,81199,26.59,85298,25.068,85523,27.086,85521,42.284,85083,30.711,87247,29.904,87064,44.096,85434,48.29,FPC-488,56.387,84354,34.4,85517,56.694,84611,55.484,FPC-223,55.504,80904,62.588,82785,47.161,FPC-457,78.255,80343,67.169,83916,68.236,85380
36061018800,Manhattan,MN1102,-73.93725964440479,40.79759653504365,POINT (-73.9372596352835 40.79759653289075),POINT (-73.93725964440479 40.79759653504365),9.241,FPC-624,30.543,85298,23.284,81199,27.451,85523,28.293,85521,46.237,85083,33.857,87064,34.664,87247,48.049,85434,52.243,FPC-488,60.34,84354,38.353,85517,60.647,84611,59.437,FPC-223,56.653,80904,66.541,82785,51.114,FPC-457,80.349,80343,71.122,83916,72.189,85380
36061017900,Manhattan,MN0702,-73.9756787112708,40.79294213678508,POINT (-73.97567867377113 40.792942138790075),POINT (-73.9756787112708 40.79294213678508),27.973,81199,17.138,85523,24.967,FPC-624,22.053,85521,26.554,87247,41.851,85083,44.642,85434,33.499,85298,31.688,85517,48.579,FPC-488,41.025,87064,58.795,84354,59.102,84611,57.892,FPC-223,47.141,FPC-457,62.068,82785,57.604,80904,75.818,80343,65.962,83916,65.528,85380
36061018300,Manhattan,MN0702,-73.97384450347215,40.79551446236351,POINT (-73.97384446594842 40.795514463838465),POINT (-73.97384450347215 40.79551446236351),25.859,81199,22.853,FPC-624,15.024,85523,19.939,85521,24.44,87247,39.737,85083,42.528,85434,31.385,85298,29.574,85517,38.911,87064,46.465,FPC-488,56.681,84354,56.988,84611,55.778,FPC-223,45.027,FPC-457,59.954,82785,55.49,80904,73.704,80343,63.848,83916,63.414,85380
36061016800,Manhattan,MN1101,-73.95135505825797,40.79106772682621,POINT (-73.9513550937687 40.79106770312766),POINT (-73.95135505825797 40.79106772682621),17.012,FPC-624,21.307,81199,25.553,85523,29.062,85521,32.687,87247,44.26,85083,32.449,85298,46.072,85434,36.38,87064,50.266,FPC-488,36.376,85517,58.363,84354,58.67,84611,57.46,FPC-223,64.564,82785,49.137,FPC-457,57.48,80904,79.766,80343,69.145,83916,70.212,85380
36081045500,Queens,QN0402,-73.8623253031413,40.736312577181074,POINT (-73.86232531978835 40.736312580602295),POINT (-73.8623253031413 40.73631257718107),4294967.295,84611,4294967.295,80904,4294967.295,FPC-223,4294967.295,84354,4294967.295,85083,4294967.295,87064,4294967.295,FPC-624,4294967.295,85298,4294967.295,FPC-488,4294967.295,81199,4294967.295,85434,4294967.295,85521,4294967.295,85523,4294967.295,87247,4294967.295,85517,4294967.295,82785,4294967.295,80343,4294967.295,FPC-457,4294967.295,83916,4294967.295,85380
