,GEOID,Median_Income,Median_Income_4per_hh,Total_Population,percent_car_owners,percent_poverty,TCoL_2023,TCoL_mapping,Income_minus_TCOL,below_TCOL
2184,36085027704,79575,147976,4832,0.8679,0.1265,110453.0,Staten Island,37523.0,0
2185,36085027705,95231,108508,6401,0.9311,0.0926,110453.0,Staten Island,-1945.0,1
2186,36085027706,73322,113649,3625,0.8596,0.1908,110453.0,Staten Island,3196.0,0
2187,36085027900,128750,195500,2288,0.9277,0.0612,110453.0,Staten Island,85047.0,0
2188,36085029102,89286,138393,3322,0.948,0.1054,110453.0,Staten Island,27940.0,0
2189,36085029104,104904,175809,6819,0.9263,0.067,110453.0,Staten Island,65356.0,0
2190,36085029105,97279,109375,4593,0.9414,0.0718,110453.0,Staten Island,-1078.0,1
2191,36085029106,127671,184135,3529,0.9638,0.0615,110453.0,Staten Island,73682.0,0
2192,36085030301,95913,143026,5628,0.8888,0.0304,110453.0,Staten Island,32573.0,0
2193,36085030302,85842,92011,6663,0.8821,0.1861,110453.0,Staten Island,-18442.0,1
2194,36085031902,76066,175025,5298,0.6431,0.2341,110453.0,Staten Island,64572.0,0
2195,36085032300,86471,250001,1105,0.769,0.0706,110453.0,Staten Island,139548.0,0
